"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000093009",216.149256184829,2.64191025458075,0.477158505570922,5.89935252419586e-10,4.4676341585848e-08
"ENSG00000167723",118.309308972911,-3.70728487664774,0.658150746447739,6.18677811470857e-10,4.66656299636238e-08
"ENSG00000213366",143.968595624213,-2.46413825457661,0.445493274018558,6.26013352762278e-10,4.70308119244553e-08
"ENSG00000176619",2620.0536735063,1.54885923091612,0.27735702742163,6.52837411980737e-10,4.88514090385744e-08
"ENSG00000105011",529.802802371843,1.98844051001543,0.35731379519937,6.62430144607654e-10,4.93733013314883e-08
"ENSG00000166508",3508.39604015907,1.64942316588191,0.296248169711919,7.13834906188513e-10,5.2995215850381e-08
"ENSG00000165480",287.384459540766,1.98360543493453,0.357449792054745,7.24526290779941e-10,5.35780088832837e-08
"ENSG00000158828",471.932468330993,-1.57653947534723,0.283322062404014,7.29493670871384e-10,5.37346177797722e-08
"ENSG00000161996",803.699560956057,1.88248709872593,0.338960977375857,7.39052803981002e-10,5.42269211076644e-08
"ENSG00000160401",55.3454218551367,2.47713092315303,0.451459200767241,7.9864026280231e-10,5.8371935797144e-08
"ENSG00000108018",31.1274783988964,-4.14820726596775,0.737189007835111,8.21520719315494e-10,5.98124177765725e-08
"ENSG00000225614",113.525869859291,2.96686701001935,0.540513692347342,8.33936363413348e-10,6.04828384803289e-08
"ENSG00000168477",652.656902595741,-3.62149103199363,0.650604431193497,8.4156343648268e-10,6.0802152190628e-08
"ENSG00000113140",11526.9487069788,2.34198025260139,0.427052352618459,8.53929940116917e-10,6.14601407663538e-08
"ENSG00000176928",52.526392401683,-3.07102338075336,0.559302747526932,8.71342017327207e-10,6.24482231092031e-08
"ENSG00000171241",213.973314126402,2.25834982204678,0.411548366505423,8.7428174687541e-10,6.24482231092031e-08
"ENSG00000114270",501.714614217568,2.73933915052025,0.501401279364001,8.94804980965415e-10,6.36042268805205e-08
"ENSG00000165376",788.637662145918,6.92361816410051,1.30514565970272,8.97211876237919e-10,6.36042268805205e-08
"ENSG00000159733",254.335648685406,-1.91881890184206,0.347954582908058,9.05306952197529e-10,6.39377273317933e-08
"ENSG00000162745",274.220661573521,2.58198367542697,0.475488120788938,1.0713361259919e-09,7.53812885366762e-08
"ENSG00000204262",2356.39265920388,2.24802575677287,0.412644239511734,1.0934551500946e-09,7.66516125105352e-08
"ENSG00000128578",80.2621721232697,3.44566519019795,0.629433770117495,1.22741950654374e-09,8.56839660099159e-08
"ENSG00000196611",1648.72093708175,5.38695350960953,0.973852188649737,1.23139177964083e-09,8.56839660099159e-08
"ENSG00000128524",1192.13718368871,1.61249972086983,0.295762516260775,1.36673062956537e-09,9.47516157415961e-08
"ENSG00000182492",2429.18099044952,3.45459188325721,0.634369214735373,1.44203025687962e-09,9.96057309669561e-08
"ENSG00000250073",26.0847286486506,-3.17137277807106,0.588865700509508,1.64551428674106e-09,1.1324621498203e-07
"ENSG00000101938",267.942274803912,-3.47130502015092,0.640979819361941,1.71625648616407e-09,1.1768526748944e-07
"ENSG00000107562",804.802300710484,-2.49661985159997,0.467675597639676,1.79439008590007e-09,1.22597151629774e-07
"ENSG00000159167",175.483456881745,3.25257497242395,0.605817385972927,1.89635404003664e-09,1.29095841635274e-07
"ENSG00000214814",170.11108497923,-4.72084019390468,0.860277040714477,1.93287873120691e-09,1.31108972066075e-07
"ENSG00000159840",2160.02911560568,1.86144171580278,0.346195050099972,1.96405172360538e-09,1.3270310255316e-07
"ENSG00000137757",412.128459872894,-3.45421259530592,0.641140462322762,1.97045493529643e-09,1.3270310255316e-07
"ENSG00000145687",147.162097271408,-1.5507795048083,0.288157832991402,2.03057459198393e-09,1.36265284985911e-07
"ENSG00000152642",1267.24602149695,-1.7896777614053,0.333353450743022,2.09795775847623e-09,1.40287905856689e-07
"ENSG00000256377",59.0230457097993,-4.77215217654936,0.872431103191789,2.11256337187062e-09,1.4076539753839e-07
"ENSG00000265688",40.725324767442,3.41026221501401,0.635917222590984,2.18207489378546e-09,1.44885162929973e-07
"ENSG00000108381",37.5770957640623,-3.31831597635038,0.621096049714135,2.27987141768832e-09,1.50847492362627e-07
"ENSG00000153993",55.1421498125718,-3.20780103546631,0.602408213726436,2.33079195779127e-09,1.53585100726195e-07
"ENSG00000276566",79.6906181088213,-4.86898820500925,0.89377868000039,2.34250742624472e-09,1.53585100726195e-07
"ENSG00000140538",27.7458837016634,-4.38507492798745,0.805212872885575,2.34568112685709e-09,1.53585100726195e-07
"ENSG00000171848",1361.1612907656,2.62495840547214,0.496781222903359,2.36358709455949e-09,1.54222013294492e-07
"ENSG00000109265",488.372809665253,-2.16159867593846,0.406976486751668,2.40084451708523e-09,1.56112845029918e-07
"ENSG00000181085",156.304583745625,3.22033016273347,0.60550868083243,2.43306224717398e-09,1.57664105824604e-07
"ENSG00000131462",593.070325711623,1.59934445320892,0.299241989007558,2.46879098959217e-09,1.59431478392944e-07
"ENSG00000158258",62.0923640440305,-2.52177061229028,0.478250614012926,2.53664543812763e-09,1.6309596647431e-07
"ENSG00000184564",103.956170597011,-3.89481146315531,0.722122449242255,2.54283365028622e-09,1.6309596647431e-07
"ENSG00000123500",119.367716198852,5.36121284115494,0.995312573128572,2.67768366739991e-09,1.71162986156475e-07
"ENSG00000165269",113.859459222836,-2.24733912369706,0.425580709181326,2.69857378576324e-09,1.71915560399113e-07
"ENSG00000196584",111.194152235755,2.13473027519013,0.404580586707762,2.93493472579993e-09,1.86343650250537e-07
"ENSG00000101680",169.571351301675,-2.88518142901772,0.549941324910843,3.01118302794373e-09,1.90543215966224e-07
"ENSG00000109906",24.3919894544492,-3.58271016057307,0.673078606132594,3.0333531513093e-09,1.91304148408828e-07
"ENSG00000162062",72.5514688415589,2.48392121231413,0.474590491164569,3.14852736400113e-09,1.97905935009898e-07
"ENSG00000065320",112.180018720073,-2.49745899324413,0.478011887456974,3.29396241006258e-09,2.06359631782558e-07
"ENSG00000162949",377.749675842678,-3.86526795527801,0.724547842817887,3.40250357905129e-09,2.12141206522329e-07
"ENSG00000175600",55.5564876845328,-2.35571806510556,0.450693812896353,3.40874930138758e-09,2.12141206522329e-07
"ENSG00000132464",20.5872709841957,-4.76380173067529,0.886361118056105,3.47429160955777e-09,2.1550893710997e-07
"ENSG00000108479",258.723090283494,1.60448186031387,0.305163193385987,3.9436537018518e-09,2.43821238871539e-07
"ENSG00000085872",984.244425041669,1.09080442145094,0.202772515631965,3.96099987618685e-09,2.44093381259005e-07
"ENSG00000188175",716.642148063659,-4.496871429315,0.842525091483194,4.19527882491759e-09,2.57688510753977e-07
"ENSG00000138028",261.721823502223,3.6440384730256,0.693228241469984,4.45787106346798e-09,2.72928813778622e-07
"ENSG00000256043",396.358197539878,-1.357278074909,0.258483909386772,4.57621017662007e-09,2.78804778552744e-07
"ENSG00000165724",337.601701087002,1.3767709486603,0.262375254862139,4.58341630966488e-09,2.78804778552744e-07
"ENSG00000276409",28.9887263177383,-2.63382901558848,0.511318656136315,4.76893123612838e-09,2.89156708423385e-07
"ENSG00000170500",21.6311057181684,-4.45498160187817,0.839375433552911,4.85960725220591e-09,2.93371312516946e-07
"ENSG00000039987",53.4876894063577,-5.03287418689029,0.950068644907265,4.86955617636974e-09,2.93371312516946e-07
"ENSG00000158106",516.791295446931,2.27853435377622,0.441209982266698,4.89689540249604e-09,2.94078842690662e-07
"ENSG00000187741",281.210292898751,1.6894507152655,0.325623025433322,5.60962101510106e-09,3.358115031167e-07
"ENSG00000142875",1502.33649661495,-2.63162788738177,0.514186310324371,5.66144180721949e-09,3.37841165059297e-07
"ENSG00000227502",29.0837530061482,-2.9092353541726,0.568772808457189,6.03704481451458e-09,3.59118467089279e-07
"ENSG00000180875",223.281789607239,-3.99688901638134,0.764664665435375,6.32829940764731e-09,3.75260194748445e-07
"ENSG00000204291",883.108095604775,1.98533808676841,0.386021750905281,6.38271799659579e-09,3.7730066853231e-07
"ENSG00000154262",89.7731924977422,-3.02164585589814,0.591164368339879,6.43760284414457e-09,3.79355865100107e-07
"ENSG00000125775",1277.28787792865,-2.87212192836114,0.563489288328727,6.54026449439614e-09,3.84204883398218e-07
"ENSG00000180745",713.789309560604,-1.8392917095356,0.357147484270085,6.56869085723011e-09,3.84676408368907e-07
"ENSG00000154175",341.39322440689,-2.23746055646177,0.438170229786442,6.73910285438236e-09,3.93434249303678e-07
"ENSG00000164379",128.3410792756,5.19331408693589,0.998548997426143,7.41817820560239e-09,4.31742550688408e-07
"ENSG00000137975",14.6150705129071,-6.56163881036487,1.32614506536425,7.91176579663476e-09,4.59052823468128e-07
"ENSG00000154165",162.568413320028,-4.69601315556737,0.901555052600073,8.06354800668442e-09,4.66424309086037e-07
"ENSG00000146205",183.386118649663,-3.14862483458457,0.621360035873086,8.59276998736556e-09,4.95516402604747e-07
"ENSG00000106366",615.726438198619,4.04112119468736,0.781802262590322,8.63494950491868e-09,4.96430618336133e-07
"ENSG00000174951",68.9850049681069,2.66850158264099,0.530309750574644,8.80851657236210e-09,5.04869899711344e-07
"ENSG00000018280",127.669392819601,3.9498491364939,0.766644401932566,9.00757422643976e-09,5.14714627842347e-07
"ENSG00000025772",942.686448633069,1.67621623053151,0.329342018313491,9.41312631700907e-09,5.36263815588641e-07
"ENSG00000156970",423.966077689531,1.86758449318994,0.368284554239725,9.74180498327726e-09,5.53316917378492e-07
"ENSG00000123136",1311.94253125865,1.23347555429591,0.239816166546637,9.8347356475373e-09,5.56917748064898e-07
"ENSG00000171388",114.364057435955,3.50887759660118,0.690705631324393,1.00185463670033e-08,5.65627930666413e-07
"ENSG00000101945",191.099246183365,1.54038860921604,0.303275019717671,1.02976745192872e-08,5.7965148779164e-07
"ENSG00000137673",221.982474909619,5.39062374213901,1.05763016342606,1.11241723424866e-08,6.24311065066277e-07
"ENSG00000088247",4195.90529467528,1.11695753597606,0.215819594126464,1.11698823032653e-08,6.25016233212683e-07
"ENSG00000172367",411.901307171662,-2.55850905133704,0.513379915380105,1.13041058012509e-08,6.30655393769787e-07
"ENSG00000198488",278.552106941658,-3.86429563941591,0.758418239307457,1.14402593949345e-08,6.36368647227965e-07
"ENSG00000167600",1900.95904326048,1.78900626804282,0.355204132406291,1.19537778924685e-08,6.62977616818465e-07
"ENSG00000114812",925.499327041906,-2.9242070943375,0.588424120667697,1.26973929042031e-08,7.01914593656256e-07
"ENSG00000168309",103.458518746196,-2.57138849902411,0.518456265826191,1.27302747536957e-08,7.01914593656256e-07
"ENSG00000164530",65.6204154827862,-3.98333893214686,0.785355532058358,1.35741392966476e-08,7.44748498112671e-07
"ENSG00000182481",1530.28004765412,1.86872801340402,0.373429223435779,1.36515618096721e-08,7.44748498112671e-07
"ENSG00000272502",45.1472289974342,3.67478369598244,0.729424684767285,1.36542345091019e-08,7.44748498112671e-07
"ENSG00000102977",272.366321506093,1.59622932674247,0.317916471488209,1.36870045088456e-08,7.44748498112671e-07
"ENSG00000211970",212.404733682802,-3.74441921672767,0.742163018418279,1.37046045948505e-08,7.44748498112671e-07
"ENSG00000164176",646.521359594673,-2.4845647977885,0.502919444241961,1.42279035051009e-08,7.70964299987609e-07
"ENSG00000176387",1812.51688367,-2.82325104641571,0.571718967525422,1.44210377482672e-08,7.79190569682162e-07
"ENSG00000135828",358.710210106115,-1.62732738686222,0.325927690527491,1.56533067111242e-08,8.43355441861909e-07
"ENSG00000211445",801.426307524474,-2.64975633520156,0.540135310298496,1.65927238763299e-08,8.91421635714964e-07
"ENSG00000240505",37.9670832199861,-3.22794376665524,0.653779874906778,1.71534783015729e-08,9.1892937594534e-07
"ENSG00000183856",873.343138316304,2.4388940803488,0.497945237409083,1.77569720370108e-08,9.48564367427512e-07
"ENSG00000066468",372.69470927615,-3.11700164853693,0.634399882081375,1.82099869491994e-08,9.70016169212014e-07
"ENSG00000128422",100.555641165892,6.79316506860157,1.44509699093774,1.82967616515661e-08,9.7189305482699e-07
"ENSG00000130518",54.0297211365992,-2.96359325842206,0.605365003498302,1.85833577345735e-08,9.84343755058576e-07
"ENSG00000162004",84.579906777737,3.47811670745698,0.702625034621875,1.86436834917024e-08,9.84772940064513e-07
"ENSG00000135480",117.525476515194,4.11135215773032,0.820187152118237,1.90286275421313e-08,1.00229840659768e-06
"ENSG00000071564",1518.0966300621,0.973054826636048,0.1880179835737,1.92627422578162e-08,1.01180370684022e-06
"ENSG00000054938",26.6527537367546,3.61897656542133,0.731515049828764,2.05412328842346e-08,1.07596119027225e-06
"ENSG00000258227",50.7512506960507,4.61947802080317,0.921174697578338,2.0625125254189e-08,1.07736284464887e-06
"ENSG00000115841",183.316263754794,-2.31938467203434,0.475912339712788,2.08653169298195e-08,1.08689856725306e-06
"ENSG00000023734",1699.46568352872,1.01477615537452,0.198262610434296,2.19541500000039e-08,1.14046668471095e-06
"ENSG00000105784",64.3017457470934,-2.84593153807287,0.586624309302166,2.22408528901609e-08,1.1521861619499e-06
"ENSG00000106397",1960.54408659544,1.75741881165096,0.358144165762895,2.31444562874628e-08,1.19571236222654e-06
"ENSG00000072042",913.068715208242,1.22545031962235,0.24588599400517,2.33263493087083e-08,1.20181685495714e-06
"ENSG00000236081",67.2819174225253,4.81355810110232,0.967022066346341,2.41271000049717e-08,1.23968589862058e-06
"ENSG00000145362",157.105451727898,-2.66708529638479,0.552524638927197,2.44170937670728e-08,1.2507516611989e-06
"ENSG00000087116",606.291636954878,2.96404509173692,0.612513009213891,2.44751213333189e-08,1.2507516611989e-06
"ENSG00000147724",21.4557028595068,-5.70602755016782,1.1719402528884,2.59006988999042e-08,1.32002561933917e-06
"ENSG00000174371",152.499240730428,2.045715739153,0.421411052806039,2.62396672628147e-08,1.33369651098355e-06
"ENSG00000198865",38.5051275677938,-3.39629322579095,0.698761144734824,2.73753863821526e-08,1.38768188443078e-06
"ENSG00000170779",263.758311512814,1.5635729455283,0.320048116303935,2.7521658169879e-08,1.39135632200914e-06
"ENSG00000106263",3981.74040974682,1.41113346226598,0.287900668733037,2.7632403128009e-08,1.39321985503975e-06
"ENSG00000100526",164.817342335775,1.97271113682608,0.407186744135987,2.85773539053466e-08,1.43702176691499e-06
"ENSG00000136982",177.997798197163,2.09206050888145,0.433223954993861,2.895317034974e-08,1.45204769490704e-06
"ENSG00000179163",1621.60298586222,-1.80603012407614,0.372053682435831,2.94683875775252e-08,1.47369105049557e-06
"ENSG00000125851",26.5042021821729,-4.90798082444168,0.995580988770358,2.95410307624397e-08,1.47369105049557e-06
"ENSG00000198300",48.1976698571953,-2.12741401950759,0.441354077263933,2.96575623644913e-08,1.47560066888447e-06
"ENSG00000116106",91.5812393507937,-2.42780408517361,0.506560512411486,2.97614097434603e-08,1.47687079876956e-06
"ENSG00000179431",61.9461039058513,3.90525368703067,0.797164117920891,2.9979237127963e-08,1.48377552367978e-06
"ENSG00000167513",333.592116969278,2.11105439563153,0.438060502823458,3.00750120868622e-08,1.48461911759676e-06
"ENSG00000172318",117.52223965199,-4.84960984281083,0.984516978707485,3.04449038396267e-08,1.49895444309097e-06
"ENSG00000197157",4053.42245074127,1.40637719463151,0.288129347034129,3.07810004093738e-08,1.51155553312386e-06
"ENSG00000154330",175.497231191184,-2.45423312048662,0.515072874684007,3.37956975071145e-08,1.65528692958872e-06
"ENSG00000105464",225.963427726316,4.5192290224732,0.92103338312517,3.39992651596287e-08,1.65866491935863e-06
"ENSG00000130706",1855.07025131676,1.27888320767238,0.261440052098388,3.40405856600621e-08,1.65866491935863e-06
"ENSG00000162706",96.2256101004469,-3.93969882792353,0.80829090515594,3.41759629014307e-08,1.66096941348526e-06
"ENSG00000141570",156.209456536178,1.48055032407878,0.305860641795172,3.58426889685927e-08,1.73483194016083e-06
"ENSG00000243064",60.6217251088224,-3.6729676556879,0.75951635679592,3.58797505787094e-08,1.73483194016083e-06
"ENSG00000232070",74.6070283939321,-2.53712675975475,0.534868137153902,3.6827529022335e-08,1.77610412985721e-06
"ENSG00000136699",980.972954277448,1.10101826048315,0.222063292136654,3.72161623248683e-08,1.79026829836745e-06
"ENSG00000101955",100.79000741656,-2.06030209391007,0.43120205359807,3.76362846105763e-08,1.80587129491511e-06
"ENSG00000124207",1644.81059420535,1.5521196798667,0.322303567903786,3.91507989418488e-08,1.87377313615848e-06
"ENSG00000069974",686.515183135659,-1.74163389122849,0.362860898027942,3.94136131575618e-08,1.88157595775226e-06
"ENSG00000079385",5159.02475877976,-3.05166673696029,0.643210117265412,3.98650414482227e-08,1.89832092573014e-06
"ENSG00000247844",130.130033539604,4.17298358631623,0.859673441414109,4.07423043330401e-08,1.93520814309355e-06
"ENSG00000087586",628.566061644075,1.63594121889521,0.340930853593399,4.12359560528443e-08,1.95373473188062e-06
